[0,0,0,0,0,0,0]=> size : 18190, iter: 0
[1,1,0,2,3,0,0]=> size : 19, iter: 4
[1,1,0,1,1,0,0]=> size : 654, iter: 2
[1,1,0,1,2,0,0]=> size : 354, iter: 2
[1,1,0,1,3,0,0]=> size : 257, iter: 2
[1,1,0,1,4,0,0]=> size : 64, iter: 3
[1,1,0,1,5,0,0]=> size : 17, iter: 2
[1,1,0,1,6,0,0]=> size : 17, iter: 2
[1,1,0,1,7,0,0]=> size : 17, iter: 2
[1,1,0,1,8,0,0]=> size : 17, iter: 2
[1,1,0,1,1,1,0]=> size : 27, iter: 2
[1,1,0,1,1,0,1]=> size : 2, iter: 2
[1,1,0,1,0,1,0]=> size : 53, iter: 2
[1,1,0,1,0,0,1]=> size : 4, iter: 2
[1,1,0,0,1,0,0]=> size : 3859, iter: 2
[1,1,0,0,2,0,0]=> size : 2135, iter: 3
[1,1,0,0,3,0,0]=> size : 1431, iter: 3
[1,1,0,0,4,0,0]=> size : 957, iter: 3
[1,1,0,0,5,0,0]=> size : 670, iter: 5
[1,1,0,0,6,0,0]=> size : 142, iter: 3
[1,1,0,0,7,0,0]=> size : 122, iter: 3
[1,1,0,0,8,0,0]=> size : 114, iter: 2
[1,1,0,0,9,0,0]=> size : 81, iter: 2
[1,1,0,0,10,0,0]=> size : 29, iter: 2
[1,1,0,0,11,0,0]=> size : 27, iter: 2
[1,1,0,0,12,0,0]=> size : 25, iter: 2
[1,1,0,0,2,1,0]=> size : 36, iter: 2
[1,1,0,0,1,1,0]=> size : 117, iter: 2
[1,1,0,0,1,2,0]=> size : 37, iter: 2
[1,1,0,0,1,0,1]=> size : 2, iter: 2
[1,1,0,0,0,1,0]=> size : 355, iter: 2
[1,1,0,0,0,2,0]=> size : 95, iter: 2
[1,1,0,0,0,3,0]=> size : 45, iter: 2
[1,1,0,0,0,1,1]=> size : 2, iter: 2
[1,1,0,0,0,0,1]=> size : 22, iter: 2
[1,0,1,0,0,0,0]=> size : 307, iter: 2
[1,0,2,0,0,0,0]=> size : 41, iter: 2
[1,0,1,1,0,0,0]=> size : 31, iter: 2
[1,0,1,1,1,0,0]=> size : 17, iter: 2
[1,0,1,0,1,0,0]=> size : 41, iter: 2
[1,0,1,0,2,0,0]=> size : 10, iter: 2
[1,0,1,0,2,1,0]=> size : 6, iter: 2
[1,0,1,0,1,1,0]=> size : 16, iter: 2
[1,0,1,0,0,1,0]=> size : 66, iter: 2
[1,0,1,0,0,2,0]=> size : 34, iter: 2
[1,0,1,0,0,3,0]=> size : 7, iter: 2
[1,0,0,1,0,0,0]=> size : 1390, iter: 2
[1,0,0,2,0,0,0]=> size : 401, iter: 2
[1,0,0,3,0,0,0]=> size : 131, iter: 2
[1,0,0,4,0,0,0]=> size : 57, iter: 2
[1,0,0,5,0,0,0]=> size : 21, iter: 3
[1,0,0,4,1,0,0]=> size : 8, iter: 3
[1,0,0,3,1,0,0]=> size : 61, iter: 2
[1,0,0,2,1,0,0]=> size : 197, iter: 3
[1,0,0,2,2,0,0]=> size : 108, iter: 2
[1,0,0,2,3,0,0]=> size : 19, iter: 4
[1,0,0,1,1,0,0]=> size : 661, iter: 2
[1,0,0,1,2,0,0]=> size : 356, iter: 2
[1,0,0,1,3,0,0]=> size : 258, iter: 2
[1,0,0,1,4,0,0]=> size : 64, iter: 3
[1,0,0,1,5,0,0]=> size : 17, iter: 2
[1,0,0,1,6,0,0]=> size : 17, iter: 2
[1,0,0,1,7,0,0]=> size : 17, iter: 2
[1,0,0,1,8,0,0]=> size : 17, iter: 2
[1,0,0,1,1,1,0]=> size : 27, iter: 2
[1,0,0,1,1,0,1]=> size : 2, iter: 2
[1,0,0,1,0,1,0]=> size : 55, iter: 2
[1,0,0,1,0,0,1]=> size : 4, iter: 2
[1,0,0,0,1,0,0]=> size : 4063, iter: 2
[1,0,0,0,2,0,0]=> size : 2163, iter: 3
[1,0,0,0,3,0,0]=> size : 1456, iter: 3
[1,0,0,0,4,0,0]=> size : 969, iter: 3
[1,0,0,0,5,0,0]=> size : 676, iter: 5
[1,0,0,0,6,0,0]=> size : 182, iter: 6
[1,0,0,0,7,0,0]=> size : 149, iter: 3
[1,0,0,0,8,0,0]=> size : 137, iter: 2
[1,0,0,0,9,0,0]=> size : 112, iter: 2
[1,0,0,0,10,0,0]=> size : 58, iter: 3
[1,0,0,0,11,0,0]=> size : 28, iter: 3
[1,0,0,0,12,0,0]=> size : 26, iter: 2
[1,0,0,0,2,1,0]=> size : 36, iter: 2
[1,0,0,0,1,1,0]=> size : 120, iter: 2
[1,0,0,0,1,2,0]=> size : 37, iter: 2
[1,0,0,0,1,0,1]=> size : 2, iter: 2
[1,0,0,0,0,1,0]=> size : 400, iter: 2
[1,0,0,0,0,2,0]=> size : 99, iter: 2
[1,0,0,0,0,3,0]=> size : 47, iter: 2
[1,0,0,0,0,1,1]=> size : 2, iter: 2
[1,0,0,0,0,0,1]=> size : 30, iter: 2
[0,1,0,0,0,0,0]=> size : 14770, iter: 2
[0,2,0,0,0,0,0]=> size : 10018, iter: 2
[0,3,0,0,0,0,0]=> size : 7769, iter: 2
[0,4,0,0,0,0,0]=> size : 6442, iter: 2
[0,5,0,0,0,0,0]=> size : 5484, iter: 2
[0,6,0,0,0,0,0]=> size : 4730, iter: 2
[0,7,0,0,0,0,0]=> size : 4080, iter: 2
[0,8,0,0,0,0,0]=> size : 3572, iter: 2
[0,9,0,0,0,0,0]=> size : 3157, iter: 2
[0,10,0,0,0,0,0]=> size : 2817, iter: 2
[0,11,0,0,0,0,0]=> size : 2514, iter: 2
[0,12,0,0,0,0,0]=> size : 2251, iter: 2
[0,13,0,0,0,0,0]=> size : 1985, iter: 2
[0,14,0,0,0,0,0]=> size : 1799, iter: 2
[0,15,0,0,0,0,0]=> size : 1646, iter: 2
[0,16,0,0,0,0,0]=> size : 1485, iter: 2
[0,17,0,0,0,0,0]=> size : 1381, iter: 2
[0,18,0,0,0,0,0]=> size : 1262, iter: 2
[0,19,0,0,0,0,0]=> size : 1120, iter: 2
[0,20,0,0,0,0,0]=> size : 1009, iter: 2
[0,21,0,0,0,0,0]=> size : 872, iter: 2
[0,22,0,0,0,0,0]=> size : 811, iter: 2
[0,23,0,0,0,0,0]=> size : 710, iter: 2
[0,24,0,0,0,0,0]=> size : 606, iter: 2
[0,25,0,0,0,0,0]=> size : 549, iter: 2
[0,26,0,0,0,0,0]=> size : 469, iter: 2
[0,27,0,0,0,0,0]=> size : 411, iter: 2
[0,28,0,0,0,0,0]=> size : 385, iter: 2
[0,29,0,0,0,0,0]=> size : 293, iter: 2
[0,20,0,0,1,0,0]=> size : 360, iter: 2
[0,19,0,0,1,0,0]=> size : 450, iter: 2
[0,18,0,0,1,0,0]=> size : 505, iter: 2
[0,17,0,0,1,0,0]=> size : 621, iter: 4
[0,16,0,0,1,0,0]=> size : 727, iter: 3
[0,15,0,0,1,0,0]=> size : 800, iter: 2
[0,15,0,0,2,0,0]=> size : 239, iter: 2
[0,14,0,1,0,0,0]=> size : 225, iter: 4
[0,14,0,0,1,0,0]=> size : 899, iter: 2
[0,14,0,0,2,0,0]=> size : 416, iter: 4
[0,13,0,1,0,0,0]=> size : 321, iter: 2
[0,13,0,0,1,0,0]=> size : 973, iter: 2
[0,13,0,0,2,0,0]=> size : 554, iter: 3
[0,12,0,1,0,0,0]=> size : 360, iter: 4
[0,12,0,1,1,0,0]=> size : 128, iter: 5
[0,12,0,0,1,0,0]=> size : 1058, iter: 3
[0,12,0,0,2,0,0]=> size : 643, iter: 2
[0,12,0,0,3,0,0]=> size : 152, iter: 7
[0,11,0,1,0,0,0]=> size : 434, iter: 2
[0,11,0,1,1,0,0]=> size : 208, iter: 2
[0,11,0,0,1,0,0]=> size : 1160, iter: 2
[0,11,0,0,2,0,0]=> size : 722, iter: 2
[0,11,0,0,3,0,0]=> size : 270, iter: 4
[0,10,0,1,0,0,0]=> size : 498, iter: 2
[0,10,0,1,1,0,0]=> size : 282, iter: 2
[0,10,0,0,1,0,0]=> size : 1290, iter: 3
[0,10,0,0,2,0,0]=> size : 828, iter: 2
[0,10,0,0,3,0,0]=> size : 390, iter: 4
[0,9,0,1,0,0,0]=> size : 553, iter: 2
[0,9,0,2,0,0,0]=> size : 105, iter: 3
[0,9,0,1,1,0,0]=> size : 343, iter: 2
[0,9,0,1,2,0,0]=> size : 146, iter: 3
[0,9,0,0,1,0,0]=> size : 1427, iter: 2
[0,9,0,0,2,0,0]=> size : 887, iter: 3
[0,9,0,0,3,0,0]=> size : 629, iter: 2
[0,9,0,0,4,0,0]=> size : 241, iter: 3
[0,9,0,0,0,1,0]=> size : 73, iter: 2
[0,8,0,1,0,0,0]=> size : 629, iter: 2
[0,8,0,2,0,0,0]=> size : 135, iter: 3
[0,8,0,1,1,0,0]=> size : 403, iter: 2
[0,8,0,1,2,0,0]=> size : 179, iter: 2
[0,8,0,0,1,0,0]=> size : 1636, iter: 2
[0,8,0,0,2,0,0]=> size : 1009, iter: 2
[0,8,0,0,3,0,0]=> size : 689, iter: 2
[0,8,0,0,4,0,0]=> size : 329, iter: 2
[0,8,0,0,1,1,0]=> size : 39, iter: 2
[0,8,0,0,0,1,0]=> size : 94, iter: 3
[0,7,1,0,0,0,0]=> size : 46, iter: 2
[0,7,0,1,0,0,0]=> size : 714, iter: 2
[0,7,0,2,0,0,0]=> size : 167, iter: 3
[0,7,0,2,1,0,0]=> size : 79, iter: 3
[0,7,0,1,1,0,0]=> size : 445, iter: 2
[0,7,0,1,2,0,0]=> size : 253, iter: 2
[0,7,0,0,1,0,0]=> size : 1830, iter: 2
[0,7,0,0,2,0,0]=> size : 1127, iter: 2
[0,7,0,0,3,0,0]=> size : 769, iter: 2
[0,7,0,0,4,0,0]=> size : 382, iter: 3
[0,7,0,0,5,0,0]=> size : 28, iter: 2
[0,7,0,0,6,0,0]=> size : 23, iter: 2
[0,7,0,0,7,0,0]=> size : 23, iter: 2
[0,7,0,0,8,0,0]=> size : 22, iter: 2
[0,7,0,0,9,0,0]=> size : 22, iter: 2
[0,7,0,0,10,0,0]=> size : 22, iter: 2
[0,7,0,0,1,1,0]=> size : 51, iter: 2
[0,7,0,0,0,1,0]=> size : 120, iter: 2
[0,7,0,0,0,2,0]=> size : 31, iter: 2
[0,6,1,0,0,0,0]=> size : 69, iter: 2
[0,6,1,0,1,0,0]=> size : 25, iter: 2
[0,6,0,1,0,0,0]=> size : 795, iter: 2
[0,6,0,2,0,0,0]=> size : 212, iter: 3
[0,6,0,2,1,0,0]=> size : 129, iter: 3
[0,6,0,1,1,0,0]=> size : 492, iter: 2
[0,6,0,1,2,0,0]=> size : 290, iter: 2
[0,6,0,1,3,0,0]=> size : 154, iter: 2
[0,6,0,0,1,0,0]=> size : 2411, iter: 3
[0,6,0,0,2,0,0]=> size : 1429, iter: 3
[0,6,0,0,3,0,0]=> size : 874, iter: 2
[0,6,0,0,4,0,0]=> size : 463, iter: 3
[0,6,0,0,5,0,0]=> size : 32, iter: 3
[0,6,0,0,6,0,0]=> size : 31, iter: 2
[0,6,0,0,7,0,0]=> size : 31, iter: 2
[0,6,0,0,8,0,0]=> size : 30, iter: 2
[0,6,0,0,9,0,0]=> size : 30, iter: 2
[0,6,0,0,10,0,0]=> size : 25, iter: 2
[0,6,0,0,11,0,0]=> size : 25, iter: 2
[0,6,0,0,12,0,0]=> size : 25, iter: 2
[0,6,0,0,2,1,0]=> size : 23, iter: 2
[0,6,0,0,1,1,0]=> size : 57, iter: 2
[0,6,0,0,1,2,0]=> size : 23, iter: 2
[0,6,0,0,0,1,0]=> size : 145, iter: 2
[0,6,0,0,0,2,0]=> size : 40, iter: 2
[0,5,1,0,0,0,0]=> size : 104, iter: 2
[0,5,1,0,1,0,0]=> size : 26, iter: 2
[0,5,1,0,1,1,0]=> size : 14, iter: 2
[0,5,1,0,0,1,0]=> size : 24, iter: 2
[0,5,0,1,0,0,0]=> size : 887, iter: 3
[0,5,0,2,0,0,0]=> size : 264, iter: 2
[0,5,0,3,0,0,0]=> size : 55, iter: 3
[0,5,0,3,1,0,0]=> size : 45, iter: 2
[0,5,0,2,1,0,0]=> size : 146, iter: 3
[0,5,0,2,2,0,0]=> size : 46, iter: 2
[0,5,0,1,1,0,0]=> size : 526, iter: 2
[0,5,0,1,2,0,0]=> size : 316, iter: 3
[0,5,0,1,3,0,0]=> size : 207, iter: 2
[0,5,0,1,0,1,0]=> size : 32, iter: 2
[0,5,0,0,1,0,0]=> size : 2706, iter: 2
[0,5,0,0,2,0,0]=> size : 1633, iter: 3
[0,5,0,0,3,0,0]=> size : 1000, iter: 2
[0,5,0,0,4,0,0]=> size : 558, iter: 3
[0,5,0,0,5,0,0]=> size : 245, iter: 4
[0,5,0,0,6,0,0]=> size : 44, iter: 2
[0,5,0,0,7,0,0]=> size : 31, iter: 2
[0,5,0,0,8,0,0]=> size : 30, iter: 2
[0,5,0,0,9,0,0]=> size : 30, iter: 2
[0,5,0,0,10,0,0]=> size : 29, iter: 2
[0,5,0,0,11,0,0]=> size : 29, iter: 2
[0,5,0,0,12,0,0]=> size : 29, iter: 2
[0,5,0,0,2,1,0]=> size : 25, iter: 2
[0,5,0,0,1,1,0]=> size : 76, iter: 2
[0,5,0,0,1,2,0]=> size : 30, iter: 2
[0,5,0,0,0,1,0]=> size : 163, iter: 3
[0,5,0,0,0,2,0]=> size : 46, iter: 2
[0,4,1,0,0,0,0]=> size : 133, iter: 2
[0,4,2,0,0,0,0]=> size : 13, iter: 2
[0,4,1,1,0,0,0]=> size : 11, iter: 2
[0,4,1,0,1,0,0]=> size : 32, iter: 2
[0,4,1,0,2,0,0]=> size : 10, iter: 2
[0,4,1,0,1,1,0]=> size : 15, iter: 2
[0,4,1,0,0,1,0]=> size : 40, iter: 2
[0,4,0,1,0,0,0]=> size : 1028, iter: 2
[0,4,0,2,0,0,0]=> size : 313, iter: 3
[0,4,0,3,0,0,0]=> size : 65, iter: 4
[0,4,0,4,0,0,0]=> size : 33, iter: 3
[0,4,0,3,1,0,0]=> size : 50, iter: 2
[0,4,0,3,2,0,0]=> size : 10, iter: 2
[0,4,0,3,3,0,0]=> size : 8, iter: 2
[0,4,0,3,4,0,0]=> size : 8, iter: 2
[0,4,0,2,1,0,0]=> size : 163, iter: 3
[0,4,0,2,2,0,0]=> size : 65, iter: 6
[0,4,0,2,3,0,0]=> size : 15, iter: 3
[0,4,0,2,4,0,0]=> size : 15, iter: 2
[0,4,0,1,1,0,0]=> size : 573, iter: 2
[0,4,0,1,2,0,0]=> size : 333, iter: 2
[0,4,0,1,3,0,0]=> size : 247, iter: 2
[0,4,0,1,4,0,0]=> size : 42, iter: 2
[0,4,0,1,5,0,0]=> size : 10, iter: 3
[0,4,0,1,1,1,0]=> size : 22, iter: 2
[0,4,0,1,0,1,0]=> size : 35, iter: 2
[0,4,0,0,1,0,0]=> size : 3092, iter: 3
[0,4,0,0,2,0,0]=> size : 1840, iter: 2
[0,4,0,0,3,0,0]=> size : 1171, iter: 2
[0,4,0,0,4,0,0]=> size : 693, iter: 3
[0,4,0,0,5,0,0]=> size : 292, iter: 3
[0,4,0,0,6,0,0]=> size : 172, iter: 3
[0,4,0,0,7,0,0]=> size : 33, iter: 2
[0,4,0,0,8,0,0]=> size : 31, iter: 2
[0,4,0,0,9,0,0]=> size : 31, iter: 2
[0,4,0,0,10,0,0]=> size : 30, iter: 2
[0,4,0,0,11,0,0]=> size : 30, iter: 2
[0,4,0,0,12,0,0]=> size : 30, iter: 2
[0,4,0,0,13,0,0]=> size : 30, iter: 2
[0,4,0,0,2,1,0]=> size : 25, iter: 2
[0,4,0,0,1,1,0]=> size : 91, iter: 2
[0,4,0,0,1,2,0]=> size : 34, iter: 2
[0,4,0,0,0,1,0]=> size : 210, iter: 2
[0,4,0,0,0,2,0]=> size : 54, iter: 2
[0,3,1,0,0,0,0]=> size : 155, iter: 2
[0,3,2,0,0,0,0]=> size : 26, iter: 2
[0,3,1,1,0,0,0]=> size : 11, iter: 2
[0,3,1,1,1,0,0]=> size : 9, iter: 2
[0,3,1,0,1,0,0]=> size : 36, iter: 2
[0,3,1,0,2,0,0]=> size : 10, iter: 2
[0,3,1,0,2,1,0]=> size : 6, iter: 2
[0,3,1,0,1,1,0]=> size : 15, iter: 2
[0,3,1,0,0,1,0]=> size : 43, iter: 2
[0,3,0,1,0,0,0]=> size : 1126, iter: 2
[0,3,0,2,0,0,0]=> size : 351, iter: 2
[0,3,0,3,0,0,0]=> size : 108, iter: 3
[0,3,0,4,0,0,0]=> size : 42, iter: 2
[0,3,0,5,0,0,0]=> size : 10, iter: 2
[0,3,0,3,1,0,0]=> size : 55, iter: 2
[0,3,0,3,2,0,0]=> size : 12, iter: 3
[0,3,0,3,3,0,0]=> size : 8, iter: 2
[0,3,0,3,4,0,0]=> size : 8, iter: 2
[0,3,0,2,1,0,0]=> size : 168, iter: 4
[0,3,0,2,2,0,0]=> size : 112, iter: 2
[0,3,0,2,3,0,0]=> size : 23, iter: 5
[0,3,0,2,4,0,0]=> size : 15, iter: 2
[0,3,0,1,1,0,0]=> size : 615, iter: 2
[0,3,0,1,2,0,0]=> size : 356, iter: 2
[0,3,0,1,3,0,0]=> size : 251, iter: 3
[0,3,0,1,4,0,0]=> size : 42, iter: 2
[0,3,0,1,5,0,0]=> size : 23, iter: 2
[0,3,0,1,6,0,0]=> size : 13, iter: 2
[0,3,0,1,1,1,0]=> size : 22, iter: 2
[0,3,0,1,0,1,0]=> size : 43, iter: 2
[0,3,0,0,1,0,0]=> size : 3558, iter: 2
[0,3,0,0,2,0,0]=> size : 2161, iter: 2
[0,3,0,0,3,0,0]=> size : 1453, iter: 2
[0,3,0,0,4,0,0]=> size : 888, iter: 3
[0,3,0,0,5,0,0]=> size : 523, iter: 5
[0,3,0,0,6,0,0]=> size : 215, iter: 3
[0,3,0,0,7,0,0]=> size : 139, iter: 3
[0,3,0,0,8,0,0]=> size : 87, iter: 2
[0,3,0,0,9,0,0]=> size : 32, iter: 2
[0,3,0,0,10,0,0]=> size : 31, iter: 2
[0,3,0,0,11,0,0]=> size : 31, iter: 2
[0,3,0,0,12,0,0]=> size : 31, iter: 2
[0,3,0,0,13,0,0]=> size : 31, iter: 2
[0,3,0,0,14,0,0]=> size : 30, iter: 2
[0,3,0,0,2,1,0]=> size : 25, iter: 3
[0,3,0,0,1,1,0]=> size : 106, iter: 2
[0,3,0,0,1,2,0]=> size : 34, iter: 2
[0,3,0,0,0,1,0]=> size : 263, iter: 2
[0,3,0,0,0,2,0]=> size : 64, iter: 2
[0,3,0,0,0,3,0]=> size : 34, iter: 2
[0,2,1,0,0,0,0]=> size : 238, iter: 2
[0,2,2,0,0,0,0]=> size : 35, iter: 2
[0,2,1,1,0,0,0]=> size : 14, iter: 2
[0,2,1,1,1,0,0]=> size : 12, iter: 2
[0,2,1,0,1,0,0]=> size : 36, iter: 2
[0,2,1,0,2,0,0]=> size : 10, iter: 2
[0,2,1,0,2,1,0]=> size : 6, iter: 2
[0,2,1,0,1,1,0]=> size : 15, iter: 2
[0,2,1,0,0,1,0]=> size : 51, iter: 2
[0,2,1,0,0,2,0]=> size : 20, iter: 2
[0,2,0,1,0,0,0]=> size : 1275, iter: 2
[0,2,0,2,0,0,0]=> size : 384, iter: 2
[0,2,0,3,0,0,0]=> size : 113, iter: 4
[0,2,0,4,0,0,0]=> size : 52, iter: 2
[0,2,0,5,0,0,0]=> size : 10, iter: 3
[0,2,0,4,1,0,0]=> size : 8, iter: 3
[0,2,0,3,1,0,0]=> size : 61, iter: 2
[0,2,0,3,2,0,0]=> size : 12, iter: 4
[0,2,0,3,3,0,0]=> size : 8, iter: 2
[0,2,0,3,4,0,0]=> size : 8, iter: 2
[0,2,0,2,1,0,0]=> size : 194, iter: 4
[0,2,0,2,2,0,0]=> size : 115, iter: 2
[0,2,0,2,3,0,0]=> size : 24, iter: 6
[0,2,0,2,4,0,0]=> size : 15, iter: 2
[0,2,0,2,0,1,0]=> size : 4, iter: 3
[0,2,0,1,1,0,0]=> size : 680, iter: 2
[0,2,0,1,2,0,0]=> size : 374, iter: 2
[0,2,0,1,3,0,0]=> size : 264, iter: 3
[0,2,0,1,4,0,0]=> size : 56, iter: 4
[0,2,0,1,5,0,0]=> size : 25, iter: 2
[0,2,0,1,6,0,0]=> size : 15, iter: 2
[0,2,0,1,7,0,0]=> size : 15, iter: 2
[0,2,0,1,1,1,0]=> size : 25, iter: 2
[0,2,0,1,0,1,0]=> size : 47, iter: 2
[0,2,0,1,0,2,0]=> size : 9, iter: 2
[0,2,0,0,1,0,0]=> size : 4222, iter: 2
[0,2,0,0,2,0,0]=> size : 2468, iter: 2
[0,2,0,0,3,0,0]=> size : 1713, iter: 2
[0,2,0,0,4,0,0]=> size : 1202, iter: 3
[0,2,0,0,5,0,0]=> size : 956, iter: 4
[0,2,0,0,6,0,0]=> size : 291, iter: 3
[0,2,0,0,7,0,0]=> size : 222, iter: 2
[0,2,0,0,8,0,0]=> size : 163, iter: 3
[0,2,0,0,9,0,0]=> size : 138, iter: 2
[0,2,0,0,10,0,0]=> size : 94, iter: 2
[0,2,0,0,11,0,0]=> size : 32, iter: 2
[0,2,0,0,12,0,0]=> size : 32, iter: 2
[0,2,0,0,13,0,0]=> size : 32, iter: 2
[0,2,0,0,14,0,0]=> size : 32, iter: 2
[0,2,0,0,2,1,0]=> size : 35, iter: 2
[0,2,0,0,1,1,0]=> size : 119, iter: 2
[0,2,0,0,1,2,0]=> size : 37, iter: 2
[0,2,0,0,0,1,0]=> size : 352, iter: 2
[0,2,0,0,0,2,0]=> size : 80, iter: 2
[0,2,0,0,0,3,0]=> size : 41, iter: 2
[0,2,0,0,0,0,1]=> size : 23, iter: 2
[0,1,1,0,0,0,0]=> size : 315, iter: 2
[0,1,2,0,0,0,0]=> size : 53, iter: 2
[0,1,1,1,0,0,0]=> size : 31, iter: 2
[0,1,1,1,1,0,0]=> size : 15, iter: 2
[0,1,1,0,1,0,0]=> size : 43, iter: 2
[0,1,1,0,2,0,0]=> size : 10, iter: 2
[0,1,1,0,2,1,0]=> size : 6, iter: 2
[0,1,1,0,1,1,0]=> size : 16, iter: 2
[0,1,1,0,0,1,0]=> size : 79, iter: 2
[0,1,1,0,0,2,0]=> size : 40, iter: 2
[0,1,0,1,0,0,0]=> size : 1445, iter: 2
[0,1,0,2,0,0,0]=> size : 405, iter: 2
[0,1,0,3,0,0,0]=> size : 139, iter: 2
[0,1,0,4,0,0,0]=> size : 57, iter: 2
[0,1,0,5,0,0,0]=> size : 21, iter: 3
[0,1,0,4,1,0,0]=> size : 20, iter: 2
[0,1,0,3,1,0,0]=> size : 66, iter: 2
[0,1,0,3,2,0,0]=> size : 25, iter: 2
[0,1,0,3,3,0,0]=> size : 15, iter: 2
[0,1,0,3,4,0,0]=> size : 8, iter: 2
[0,1,0,2,1,0,0]=> size : 210, iter: 3
[0,1,0,2,2,0,0]=> size : 115, iter: 2
[0,1,0,2,3,0,0]=> size : 36, iter: 5
[0,1,0,2,4,0,0]=> size : 24, iter: 2
[0,1,0,2,0,1,0]=> size : 4, iter: 3
[0,1,0,1,1,0,0]=> size : 707, iter: 2
[0,1,0,1,2,0,0]=> size : 387, iter: 2
[0,1,0,1,3,0,0]=> size : 279, iter: 3
[0,1,0,1,4,0,0]=> size : 87, iter: 3
[0,1,0,1,5,0,0]=> size : 42, iter: 2
[0,1,0,1,6,0,0]=> size : 18, iter: 2
[0,1,0,1,7,0,0]=> size : 18, iter: 2
[0,1,0,1,8,0,0]=> size : 18, iter: 2
[0,1,0,1,1,1,0]=> size : 27, iter: 2
[0,1,0,1,1,0,1]=> size : 2, iter: 2
[0,1,0,1,0,1,0]=> size : 56, iter: 2
[0,1,0,1,0,2,0]=> size : 11, iter: 2
[0,1,0,1,0,0,1]=> size : 4, iter: 2
[0,1,0,0,1,0,0]=> size : 5107, iter: 2
[0,1,0,0,2,0,0]=> size : 2834, iter: 2
[0,1,0,0,3,0,0]=> size : 2003, iter: 2
[0,1,0,0,4,0,0]=> size : 1484, iter: 2
[0,1,0,0,5,0,0]=> size : 1194, iter: 2
[0,1,0,0,6,0,0]=> size : 659, iter: 2
[0,1,0,0,7,0,0]=> size : 480, iter: 2
[0,1,0,0,8,0,0]=> size : 264, iter: 3
[0,1,0,0,9,0,0]=> size : 239, iter: 2
[0,1,0,0,10,0,0]=> size : 194, iter: 3
[0,1,0,0,11,0,0]=> size : 179, iter: 2
[0,1,0,0,12,0,0]=> size : 146, iter: 2
[0,1,0,0,13,0,0]=> size : 141, iter: 2
[0,1,0,0,14,0,0]=> size : 80, iter: 4
[0,1,0,0,15,0,0]=> size : 76, iter: 2
[0,1,0,0,2,1,0]=> size : 37, iter: 2
[0,1,0,0,1,1,0]=> size : 129, iter: 2
[0,1,0,0,1,2,0]=> size : 39, iter: 2
[0,1,0,0,1,0,1]=> size : 4, iter: 2
[0,1,0,0,0,1,0]=> size : 462, iter: 2
[0,1,0,0,0,2,0]=> size : 122, iter: 2
[0,1,0,0,0,3,0]=> size : 56, iter: 2
[0,1,0,0,0,1,1]=> size : 2, iter: 2
[0,1,0,0,0,0,1]=> size : 60, iter: 2
[0,0,1,0,0,0,0]=> size : 618, iter: 2
[0,0,2,0,0,0,0]=> size : 80, iter: 2
[0,0,1,1,0,0,0]=> size : 31, iter: 2
[0,0,1,1,1,0,0]=> size : 17, iter: 2
[0,0,1,0,1,0,0]=> size : 46, iter: 2
[0,0,1,0,2,0,0]=> size : 10, iter: 2
[0,0,1,0,2,1,0]=> size : 6, iter: 2
[0,0,1,0,1,1,0]=> size : 16, iter: 2
[0,0,1,0,0,1,0]=> size : 102, iter: 2
[0,0,1,0,0,2,0]=> size : 44, iter: 2
[0,0,1,0,0,3,0]=> size : 7, iter: 2
[0,0,1,0,0,0,1]=> size : 2, iter: 2
[0,0,0,1,0,0,0]=> size : 1626, iter: 2
[0,0,0,2,0,0,0]=> size : 438, iter: 2
[0,0,0,3,0,0,0]=> size : 139, iter: 2
[0,0,0,4,0,0,0]=> size : 68, iter: 2
[0,0,0,5,0,0,0]=> size : 24, iter: 2
[0,0,0,6,0,0,0]=> size : 13, iter: 2
[0,0,0,4,1,0,0]=> size : 20, iter: 2
[0,0,0,3,1,0,0]=> size : 66, iter: 2
[0,0,0,3,2,0,0]=> size : 26, iter: 2
[0,0,0,3,3,0,0]=> size : 16, iter: 2
[0,0,0,3,4,0,0]=> size : 8, iter: 2
[0,0,0,2,1,0,0]=> size : 210, iter: 3
[0,0,0,2,2,0,0]=> size : 115, iter: 2
[0,0,0,2,3,0,0]=> size : 36, iter: 5
[0,0,0,2,4,0,0]=> size : 24, iter: 2
[0,0,0,2,0,1,0]=> size : 4, iter: 3
[0,0,0,1,1,0,0]=> size : 722, iter: 2
[0,0,0,1,2,0,0]=> size : 401, iter: 2
[0,0,0,1,3,0,0]=> size : 288, iter: 2
[0,0,0,1,4,0,0]=> size : 88, iter: 3
[0,0,0,1,5,0,0]=> size : 42, iter: 2
[0,0,0,1,6,0,0]=> size : 18, iter: 2
[0,0,0,1,7,0,0]=> size : 18, iter: 2
[0,0,0,1,8,0,0]=> size : 18, iter: 2
[0,0,0,1,1,1,0]=> size : 27, iter: 2
[0,0,0,1,1,0,1]=> size : 2, iter: 2
[0,0,0,1,0,1,0]=> size : 60, iter: 2
[0,0,0,1,0,2,0]=> size : 11, iter: 2
[0,0,0,1,0,0,1]=> size : 4, iter: 2
[0,0,0,0,1,0,0]=> size : 5680, iter: 2
[0,0,0,0,2,0,0]=> size : 2927, iter: 2
[0,0,0,0,3,0,0]=> size : 2067, iter: 2
[0,0,0,0,4,0,0]=> size : 1543, iter: 2
